Dependent,,,,,,,,Independent,,,,,,,
Corrected,,,,Naïve,,,,Corrected,,,,Naïve,,,
beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3
-0.244736887,-0.238467237,-0.24685174,-0.268858134,-0.18265435,-0.200534513,-0.200000371,-0.438240105,-0.260974435,-0.254555728,-0.228390409,-0.238279993,-0.281404284,-0.208285309,-0.203443609,-0.243162085
-0.305019617,-0.257827918,-0.268370927,-0.201592373,-0.142274786,-0.192657891,-0.195259121,-0.473437479,-0.2783691,-0.24251363,-0.274223628,-0.253302016,-0.253423981,-0.18866926,-0.198278355,-0.253994583
-0.226650498,-0.250632698,-0.247215253,-0.295693249,-0.166623666,-0.213136316,-0.201376579,-0.428250035,-0.228670288,-0.245259001,-0.259294657,-0.290899421,-0.255833496,-0.19997334,-0.206468351,-0.258645469
-0.239825272,-0.265393997,-0.240603068,-0.24848736,-0.159348226,-0.208313647,-0.199643717,-0.471578607,-0.230195864,-0.254008838,-0.246593909,-0.263774727,-0.253119437,-0.206275835,-0.191308576,-0.278040093
-0.234810585,-0.245202776,-0.250375852,-0.292164919,-0.158890926,-0.196397791,-0.192391917,-0.459348449,-0.238718168,-0.259193363,-0.225431421,-0.283529256,-0.264824367,-0.185928506,-0.196910576,-0.240545474
-0.247318304,-0.238537087,-0.263056916,-0.25336126,-0.144878612,-0.179427435,-0.192878659,-0.472636906,-0.243141818,-0.260866984,-0.237100402,-0.257966464,-0.271076692,-0.180555179,-0.205460579,-0.219195797
-0.260517157,-0.259725769,-0.250476368,-0.206961789,-0.148811721,-0.201213681,-0.206852288,-0.476054846,-0.250630757,-0.252862259,-0.249409597,-0.227065075,-0.243599902,-0.202803573,-0.199135627,-0.281135266
-0.219657245,-0.238188579,-0.246409351,-0.316244928,-0.181711839,-0.184753808,-0.215449825,-0.441821448,-0.235404725,-0.266706228,-0.256823154,-0.285849631,-0.28272965,-0.185303826,-0.205253475,-0.240120878
-0.278061248,-0.268461493,-0.238187425,-0.193270573,-0.145477604,-0.207060777,-0.191276955,-0.480467872,-0.271204093,-0.243445149,-0.244301623,-0.20826011,-0.241473345,-0.197103336,-0.197178783,-0.288886188
-0.233540908,-0.254161455,-0.238599874,-0.252256412,-0.192330525,-0.210405664,-0.206194993,-0.417542342,-0.241619796,-0.268495061,-0.265600701,-0.237265894,-0.272198835,-0.193926921,-0.202109097,-0.253781393
-0.210581187,-0.236399621,-0.248301832,-0.280754304,-0.157650724,-0.195729801,-0.199810533,-0.464940161,-0.225953847,-0.243759616,-0.237455245,-0.250289363,-0.263970462,-0.207690401,-0.207441979,-0.254231531
-0.269271737,-0.256099376,-0.260644019,-0.193406313,-0.17121125,-0.19685189,-0.209196075,-0.433116705,-0.251471615,-0.257194944,-0.237223218,-0.228419495,-0.268158313,-0.19571746,-0.192095985,-0.244799175
-0.266459423,-0.24479658,-0.246865254,-0.249267365,-0.155277739,-0.189745254,-0.209399605,-0.469984468,-0.275535884,-0.247265862,-0.264743612,-0.233096395,-0.258240163,-0.178286888,-0.203945319,-0.260494725
-0.265564257,-0.245452481,-0.243948914,-0.239029982,-0.149387812,-0.212462036,-0.198444669,-0.449807119,-0.276399328,-0.259788038,-0.247154368,-0.217857392,-0.242003773,-0.200573809,-0.210871116,-0.265410132
-0.282084737,-0.278089208,-0.25236389,-0.166588526,-0.202077075,-0.203947532,-0.210982216,-0.398992649,-0.25126346,-0.252195984,-0.258007181,-0.228751633,-0.284409599,-0.195510942,-0.193045628,-0.237279133
-0.231562151,-0.238229133,-0.236016388,-0.285165474,-0.192862752,-0.206650531,-0.19766152,-0.384517095,-0.257643475,-0.257069279,-0.239964291,-0.233281558,-0.286279443,-0.191028242,-0.206396657,-0.195653811
-0.220979104,-0.247837452,-0.236912122,-0.306386597,-0.157539866,-0.202004475,-0.208691692,-0.448779166,-0.237677133,-0.269854419,-0.255925448,-0.273521783,-0.250164988,-0.206306914,-0.224788175,-0.269149906
-0.226986477,-0.240970153,-0.252129945,-0.277734215,-0.160062652,-0.20503353,-0.18389606,-0.474373146,-0.234108038,-0.245827862,-0.258695813,-0.26227901,-0.26686756,-0.200953062,-0.198740297,-0.259503258
-0.300550634,-0.257202183,-0.257846272,-0.20579075,-0.142539737,-0.182675765,-0.205939727,-0.473895369,-0.286463125,-0.273238273,-0.274241087,-0.234816612,-0.253022893,-0.196071252,-0.193019547,-0.247638494
-0.26092502,-0.256955809,-0.261280105,-0.199996518,-0.148868052,-0.18789145,-0.206666032,-0.472424057,-0.242996133,-0.252694349,-0.21355109,-0.235135198,-0.254979313,-0.186859399,-0.208254423,-0.256108014
-0.219460932,-0.230797492,-0.250638759,-0.275472143,-0.167264865,-0.200776139,-0.193530927,-0.422515449,-0.238654898,-0.251326818,-0.237964342,-0.236450378,-0.267981269,-0.215191258,-0.186414786,-0.215918701
-0.255050487,-0.24943016,-0.248419214,-0.265102481,-0.195085961,-0.213924165,-0.197066295,-0.439100111,-0.256320342,-0.244422985,-0.248448065,-0.261247623,-0.280845575,-0.212685529,-0.192111293,-0.262808302
-0.24371015,-0.237768207,-0.255072755,-0.269425363,-0.154711116,-0.20056984,-0.213183663,-0.443690905,-0.251256071,-0.223373958,-0.24441025,-0.253972556,-0.240104323,-0.194299622,-0.197824282,-0.275058344
-0.282160553,-0.271591038,-0.251641924,-0.208533647,-0.189077421,-0.212242977,-0.196640423,-0.422438918,-0.250485499,-0.245362379,-0.256068732,-0.254541526,-0.283045696,-0.196095949,-0.203108556,-0.237516103
-0.24999151,-0.243546607,-0.260384776,-0.26551316,-0.168383156,-0.200269714,-0.211638741,-0.417309757,-0.246158516,-0.238594335,-0.250879766,-0.272928452,-0.253622695,-0.197052317,-0.19436062,-0.236432671
-0.274986639,-0.279246462,-0.260402666,-0.184386141,-0.190316012,-0.219203961,-0.193123697,-0.385471292,-0.236159049,-0.262098204,-0.270629086,-0.265553376,-0.277360983,-0.204314725,-0.201103944,-0.208456789
-0.245847825,-0.248533682,-0.250922741,-0.246835874,-0.16372783,-0.188485851,-0.186078412,-0.483304359,-0.246707835,-0.257326528,-0.255883797,-0.245181348,-0.291905196,-0.195115482,-0.1879946,-0.227227916
-0.213973823,-0.247045628,-0.2373119,-0.333656967,-0.132259934,-0.190108679,-0.189010531,-0.498272911,-0.229647953,-0.251754024,-0.23961294,-0.303100829,-0.257932234,-0.204131122,-0.200042127,-0.256485633
-0.244216229,-0.255561188,-0.267865286,-0.220602243,-0.144259524,-0.192704652,-0.198453061,-0.484598112,-0.218941283,-0.273723822,-0.287422579,-0.266795094,-0.256699997,-0.199574278,-0.204930273,-0.262927759
-0.210297488,-0.260424187,-0.222289507,-0.278224089,-0.185615927,-0.205914776,-0.199006172,-0.431275388,-0.22901216,-0.248924686,-0.238447474,-0.241806172,-0.280064067,-0.198473077,-0.191674092,-0.242532287
-0.305321342,-0.272821024,-0.26367672,-0.165176819,-0.162297343,-0.203620663,-0.192295638,-0.461339619,-0.269646437,-0.245801514,-0.245928577,-0.238501321,-0.269661333,-0.205262825,-0.193280306,-0.244406226
-0.238715616,-0.254277125,-0.236082306,-0.262438015,-0.162693404,-0.203366013,-0.190972198,-0.442568273,-0.248384894,-0.260653367,-0.249936026,-0.24251573,-0.269131069,-0.199588027,-0.208678798,-0.235695868
-0.276388456,-0.267324456,-0.273468817,-0.187004783,-0.185424553,-0.197078533,-0.210508732,-0.451647529,-0.235489977,-0.235286534,-0.253839077,-0.270183956,-0.27573241,-0.200257487,-0.196848688,-0.274566423
-0.274460826,-0.256170493,-0.264635064,-0.191821197,-0.167107207,-0.214591776,-0.209360062,-0.442169686,-0.253500864,-0.267171389,-0.252107644,-0.234161113,-0.242195281,-0.19854049,-0.213162133,-0.28783329
-0.229609313,-0.250597334,-0.23426894,-0.306244137,-0.157388656,-0.213966778,-0.206353685,-0.421981825,-0.245825137,-0.250462857,-0.25049563,-0.273471103,-0.232793578,-0.207775126,-0.207080057,-0.268985801
-0.286062665,-0.248099042,-0.246257983,-0.182070846,-0.179345564,-0.201021601,-0.201293679,-0.447596927,-0.29163203,-0.261528608,-0.254970337,-0.170479213,-0.272810813,-0.201396476,-0.187782456,-0.258239295
-0.259225059,-0.257766743,-0.23508899,-0.273092219,-0.194534942,-0.218983631,-0.194416943,-0.421200076,-0.266833599,-0.25744549,-0.2542409,-0.25845051,-0.282009652,-0.212191576,-0.188477057,-0.245526876
-0.249188329,-0.239991886,-0.24613884,-0.279411736,-0.196536511,-0.217800088,-0.206386567,-0.409468696,-0.263156799,-0.256496087,-0.237676875,-0.250079757,-0.270550537,-0.197665463,-0.196205725,-0.256059297
-0.252960552,-0.261746218,-0.25475595,-0.246116437,-0.170059089,-0.214171797,-0.192873914,-0.451028882,-0.236596866,-0.239762598,-0.255051367,-0.279016703,-0.258355237,-0.196335359,-0.186818415,-0.267418154
-0.22258833,-0.238405345,-0.243106107,-0.264795168,-0.184458607,-0.214305822,-0.210601951,-0.392908524,-0.241711924,-0.242440166,-0.253794307,-0.227028256,-0.263374518,-0.226768392,-0.205021881,-0.23679025
-0.232570671,-0.24328957,-0.243787079,-0.290187646,-0.106869502,-0.192240122,-0.188051232,-0.53777425,-0.24552392,-0.253651551,-0.259524006,-0.263713842,-0.22729218,-0.199103146,-0.184727367,-0.304575259
-0.247063435,-0.246967829,-0.264642457,-0.253771312,-0.167911691,-0.222764449,-0.188473443,-0.448707288,-0.23572006,-0.260628609,-0.264995887,-0.27651698,-0.258762615,-0.216197191,-0.213008317,-0.269146749
-0.248642969,-0.252624584,-0.243000985,-0.260958954,-0.140979695,-0.183748035,-0.180396402,-0.502157286,-0.252539891,-0.251421262,-0.257560775,-0.253096171,-0.276344249,-0.194636312,-0.196213086,-0.234074018
-0.292225225,-0.252531586,-0.260805224,-0.19900633,-0.199544262,-0.219518288,-0.200727916,-0.404070012,-0.279208007,-0.263599886,-0.264782427,-0.225259239,-0.284652309,-0.198069924,-0.191660744,-0.236734127
-0.263293028,-0.255785516,-0.245429115,-0.265645585,-0.156155166,-0.194509787,-0.198790182,-0.468984896,-0.262463699,-0.251546441,-0.243518897,-0.26663841,-0.258345135,-0.193260995,-0.197734359,-0.255337174
-0.247122709,-0.249416355,-0.25680778,-0.240388421,-0.150128649,-0.191320874,-0.192546777,-0.481033965,-0.24066102,-0.256668031,-0.243642947,-0.252872759,-0.267510136,-0.201444706,-0.209164194,-0.246132324
-0.236165751,-0.244491954,-0.247186301,-0.279486242,-0.181159017,-0.214485207,-0.208611229,-0.390205697,-0.243105674,-0.277092004,-0.229563254,-0.261323511,-0.25402189,-0.199945936,-0.209357083,-0.235451513
-0.238853991,-0.243310536,-0.259716642,-0.244862598,-0.160442715,-0.195194525,-0.193941735,-0.470531098,-0.236000211,-0.256715256,-0.245689425,-0.251244187,-0.27675926,-0.192420147,-0.221457713,-0.246143786
-0.241630936,-0.241372673,-0.231138095,-0.295234597,-0.160525968,-0.19787738,-0.197320899,-0.444608814,-0.268867842,-0.247374699,-0.257508417,-0.240360209,-0.267658769,-0.192430355,-0.212197558,-0.236494732
-0.24524782,-0.239559417,-0.239710886,-0.289387108,-0.143318801,-0.194959352,-0.20086913,-0.460937321,-0.267147582,-0.258578813,-0.248278425,-0.246900887,-0.246013935,-0.207039703,-0.194803115,-0.256873024
-0.270073871,-0.25061304,-0.248197538,-0.237195712,-0.19005976,-0.190312391,-0.19811021,-0.435332756,-0.271700264,-0.254727359,-0.256676331,-0.234461963,-0.303715549,-0.187196332,-0.201934078,-0.204700166
-0.248707847,-0.257434313,-0.24587488,-0.232508094,-0.1719238,-0.208901247,-0.188827352,-0.459316664,-0.242145161,-0.269003189,-0.255051412,-0.242899847,-0.283141693,-0.189725844,-0.204233884,-0.244085818
-0.261988111,-0.270071635,-0.259918453,-0.1853529,-0.183203123,-0.215192488,-0.202090586,-0.425957899,-0.234440891,-0.251314141,-0.25571475,-0.243586506,-0.262698459,-0.205965975,-0.191099769,-0.266430493
-0.239671673,-0.245928836,-0.252004257,-0.237283711,-0.152353508,-0.198397421,-0.200099505,-0.469493499,-0.241665662,-0.269131445,-0.256659457,-0.232169553,-0.254840991,-0.204180182,-0.208040485,-0.266575341
-0.275567429,-0.258847439,-0.260761741,-0.213678088,-0.16829151,-0.199384624,-0.193116825,-0.471437955,-0.256372268,-0.239482246,-0.237187043,-0.252607373,-0.270741955,-0.182686012,-0.188128874,-0.256632983
-0.255097901,-0.267305233,-0.249573036,-0.24871052,-0.177740961,-0.19563762,-0.186311997,-0.451139083,-0.238102402,-0.251732865,-0.26064623,-0.282956563,-0.288241459,-0.199100997,-0.195813332,-0.226254257
-0.26617834,-0.242684887,-0.252192622,-0.244453632,-0.147804857,-0.185348071,-0.209904564,-0.470982554,-0.270841298,-0.26958811,-0.264139204,-0.234079404,-0.254647886,-0.200933651,-0.209544566,-0.258718781
-0.235015931,-0.238861688,-0.246499753,-0.271288157,-0.193032499,-0.206063512,-0.20932248,-0.390049428,-0.249487283,-0.237782677,-0.246580332,-0.242975914,-0.276061649,-0.191041842,-0.206279256,-0.222978468
-0.267832067,-0.250380331,-0.244544245,-0.256276791,-0.180329504,-0.214811052,-0.204376131,-0.399648087,-0.273709775,-0.228009942,-0.254308937,-0.2441818,-0.256003484,-0.211952177,-0.185492219,-0.242057831
-0.244057029,-0.240010699,-0.244626963,-0.287819945,-0.191014447,-0.211849778,-0.202576286,-0.417370139,-0.258616323,-0.250134123,-0.262926334,-0.258290737,-0.275676399,-0.199130526,-0.207784789,-0.248369528
-0.25984274,-0.26050617,-0.266100736,-0.212756828,-0.163064917,-0.206584535,-0.206075273,-0.433264706,-0.232881798,-0.259646028,-0.261259325,-0.266778235,-0.248640471,-0.200142219,-0.189834599,-0.257242889
-0.257852337,-0.250913007,-0.235947361,-0.296928562,-0.164071904,-0.198899275,-0.204024285,-0.422468819,-0.271597608,-0.25690578,-0.238839851,-0.269495551,-0.263051727,-0.217251251,-0.209397406,-0.22717082
-0.255111036,-0.260953489,-0.225143972,-0.303927709,-0.158625004,-0.197140687,-0.188908274,-0.460813791,-0.270054811,-0.258128007,-0.241139633,-0.27538672,-0.273041455,-0.209494673,-0.197868001,-0.230210516
-0.256873287,-0.24006748,-0.251824582,-0.259926234,-0.175642579,-0.207523222,-0.201680513,-0.419464689,-0.262388279,-0.223352319,-0.23575787,-0.245086103,-0.26268119,-0.204327634,-0.214196237,-0.240796479
-0.234405091,-0.263009197,-0.230852694,-0.262069663,-0.158237183,-0.205902529,-0.1914149,-0.470281962,-0.240377037,-0.257118655,-0.244880469,-0.250570202,-0.267024409,-0.204692273,-0.185487079,-0.260935173
-0.23338577,-0.241965071,-0.251711219,-0.259704456,-0.144669948,-0.199045442,-0.187166667,-0.442577463,-0.2397049,-0.264518255,-0.256262366,-0.246962344,-0.263240735,-0.20442686,-0.202728831,-0.214032941
-0.280703465,-0.254177394,-0.258483578,-0.205146054,-0.185794492,-0.217514574,-0.187535885,-0.416197226,-0.267976325,-0.256152813,-0.243226828,-0.231142861,-0.278751558,-0.195649214,-0.21324169,-0.225773206
-0.237421706,-0.256266637,-0.237684544,-0.235787596,-0.171509662,-0.214267121,-0.207152768,-0.415570226,-0.242300924,-0.278255461,-0.25761995,-0.225368072,-0.252278696,-0.20448612,-0.205569339,-0.256763331
-0.249331603,-0.243461449,-0.245007324,-0.259643915,-0.163869695,-0.214307796,-0.187895313,-0.422769891,-0.260647758,-0.24023936,-0.235178743,-0.235572787,-0.261972945,-0.212380478,-0.192521939,-0.222631566
-0.223646922,-0.244012679,-0.249556494,-0.304133547,-0.161315678,-0.202447854,-0.202090728,-0.452719596,-0.230203136,-0.245772406,-0.252122947,-0.291025763,-0.255840901,-0.190442426,-0.19396866,-0.261889025
-0.250198754,-0.236729391,-0.258742525,-0.239487294,-0.194370714,-0.206656394,-0.21171089,-0.429129164,-0.254122862,-0.253661652,-0.257939545,-0.230795076,-0.277681923,-0.192279341,-0.191150041,-0.259554113
-0.268013356,-0.256869196,-0.250378874,-0.201403462,-0.163685321,-0.196488439,-0.195732106,-0.44913993,-0.260944255,-0.257310725,-0.253720255,-0.215445053,-0.271827362,-0.194277369,-0.198089203,-0.235346172
-0.27191823,-0.264148187,-0.236695331,-0.244834868,-0.161868058,-0.192721069,-0.195773044,-0.447772676,-0.270027174,-0.24739446,-0.239618574,-0.246121132,-0.269639978,-0.205124638,-0.200435117,-0.224649254
-0.255633774,-0.250535862,-0.265179952,-0.20690776,-0.159415559,-0.198287043,-0.207642434,-0.431506146,-0.241037873,-0.240204476,-0.258546191,-0.236158964,-0.25610009,-0.199990403,-0.185544737,-0.236359004
-0.272758183,-0.241115511,-0.281923794,-0.185557423,-0.157297943,-0.205099489,-0.203036979,-0.428795905,-0.25203986,-0.243731519,-0.268483768,-0.227725229,-0.246359774,-0.189675235,-0.2037616,-0.248535368
-0.302245445,-0.273975507,-0.276987981,-0.137779082,-0.150181728,-0.19424654,-0.201012064,-0.484560854,-0.251232861,-0.236481148,-0.277582135,-0.239951625,-0.258598843,-0.209147779,-0.194950989,-0.264963295
-0.207587453,-0.242350261,-0.227454976,-0.317837816,-0.127507735,-0.196007578,-0.180704712,-0.517356675,-0.237679814,-0.229938223,-0.231898983,-0.256632519,-0.256383675,-0.192754612,-0.191553425,-0.264949791
-0.223666559,-0.235680411,-0.248058987,-0.280700247,-0.158083133,-0.199652379,-0.209571828,-0.431452846,-0.239977132,-0.253560254,-0.25591577,-0.248858251,-0.244035918,-0.202010383,-0.195853006,-0.262951059
-0.26913254,-0.25917792,-0.253081917,-0.206482073,-0.178177954,-0.197375031,-0.204315631,-0.449053465,-0.257146414,-0.238887457,-0.257519845,-0.230372657,-0.279152648,-0.211120807,-0.196888099,-0.249244005
-0.241327644,-0.248433939,-0.247742475,-0.286795724,-0.138234951,-0.183251445,-0.199101386,-0.461419927,-0.245077592,-0.248206438,-0.242375059,-0.279501498,-0.253514726,-0.193860598,-0.192973159,-0.232683214
-0.252417402,-0.251804161,-0.265482634,-0.264344956,-0.178399833,-0.188815915,-0.208438234,-0.414365424,-0.235808125,-0.235483012,-0.26558639,-0.297296506,-0.280321482,-0.188464433,-0.203469445,-0.214217626
-0.25709518,-0.235773022,-0.251299593,-0.224647674,-0.145495731,-0.169604393,-0.196774196,-0.48913672,-0.268690395,-0.259926617,-0.230140509,-0.19912885,-0.28053601,-0.19107542,-0.194364675,-0.224027326
-0.257661981,-0.264086217,-0.258134827,-0.216208923,-0.17594387,-0.21023805,-0.194799447,-0.447848362,-0.236159056,-0.249618008,-0.260664037,-0.259809318,-0.268172195,-0.194198479,-0.194639855,-0.259233406
-0.283602869,-0.255010096,-0.259473988,-0.205011774,-0.116826896,-0.187974394,-0.199349534,-0.479036847,-0.267151818,-0.27180698,-0.244210878,-0.232408687,-0.229837275,-0.1899685,-0.198188352,-0.252153514
-0.259088353,-0.260884272,-0.241592929,-0.218335026,-0.164727968,-0.216149055,-0.18587325,-0.444823048,-0.25712634,-0.245479349,-0.252364023,-0.222813441,-0.261448692,-0.204682192,-0.195254741,-0.250320623
-0.256378685,-0.262145295,-0.253796504,-0.228930872,-0.173502188,-0.195052956,-0.211024827,-0.432066772,-0.24218336,-0.224604894,-0.265249674,-0.256946177,-0.271710448,-0.193305595,-0.210254836,-0.236170581
-0.22094821,-0.227081179,-0.241309456,-0.329869384,-0.158219704,-0.197280486,-0.195867646,-0.474151554,-0.254106483,-0.242127592,-0.241531548,-0.265022362,-0.264650702,-0.195398283,-0.195471437,-0.257966986
-0.269971175,-0.260634283,-0.276089321,-0.18818972,-0.162917402,-0.202320571,-0.210979014,-0.434119843,-0.233503746,-0.265392958,-0.259514308,-0.262061189,-0.250153141,-0.20503868,-0.186857724,-0.255924437
-0.232881319,-0.23839658,-0.244922956,-0.278538767,-0.183385484,-0.207698326,-0.200724672,-0.407797656,-0.249312878,-0.249477327,-0.239532204,-0.245879952,-0.272200777,-0.208973627,-0.187330981,-0.228932996
-0.242211591,-0.254398237,-0.260133174,-0.251794956,-0.174411664,-0.209199854,-0.193141845,-0.489307188,-0.227391537,-0.254061568,-0.249028759,-0.280811114,-0.2753296,-0.209874642,-0.194267944,-0.289394196
-0.221610914,-0.23709833,-0.23471004,-0.301311721,-0.164590677,-0.204569757,-0.201635747,-0.459381756,-0.248779244,-0.253425781,-0.227676637,-0.250327902,-0.258903049,-0.184273925,-0.204189203,-0.27497286
-0.251641032,-0.239317409,-0.261778815,-0.269251703,-0.192103436,-0.203697797,-0.198049579,-0.412996089,-0.250112356,-0.239759593,-0.248008358,-0.272406601,-0.290716799,-0.207765228,-0.192660551,-0.216684674
-0.255298156,-0.270633135,-0.261224753,-0.25074033,-0.173757839,-0.208246779,-0.189866344,-0.45827192,-0.223403179,-0.253329529,-0.255349283,-0.316016544,-0.278911874,-0.207461951,-0.204577773,-0.255319744
-0.26121921,-0.247199883,-0.253016058,-0.24821363,-0.140269153,-0.192835664,-0.19790471,-0.485183647,-0.261399325,-0.25748057,-0.254966319,-0.248377364,-0.253964835,-0.210273056,-0.200479531,-0.267494172
