Dependent,,,,,,,,Independent,,,,,,,
Corrected,,,,Naive,,,,Corrected,,,,Naive,,,
beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3
-0.285537846,-0.265694872,-0.284851514,-0.200595425,-0.171758605,-0.191408723,-0.225163015,-0.399434073,-0.221840535,-0.242977179,-0.265748912,-0.271645092,-0.267698478,-0.229232575,-0.248869923,-0.232670405
-0.240982148,-0.237588163,-0.256667309,-0.258067748,-0.124015184,-0.164079266,-0.198683802,-0.421891207,-0.258895101,-0.26709448,-0.273938865,-0.232854981,-0.25736134,-0.189064121,-0.205673142,-0.183817735
-0.211159218,-0.247663774,-0.267260018,-0.260178849,-0.121608451,-0.191076393,-0.175580004,-0.506794664,-0.181539416,-0.241496457,-0.256701098,-0.293361428,-0.268142655,-0.233272216,-0.195427158,-0.241230597
-0.233269993,-0.215515123,-0.259398397,-0.316716731,-0.153363896,-0.202031404,-0.199608633,-0.513994194,-0.257238267,-0.232894776,-0.228801061,-0.242410198,-0.252862418,-0.205435665,-0.236544721,-0.290142242
-0.252170442,-0.267487972,-0.249893991,-0.19789361,-0.100691694,-0.193716402,-0.189784778,-0.554819174,-0.228272236,-0.234301954,-0.308048172,-0.287026858,-0.204676537,-0.170230388,-0.20867504,-0.302148605
-0.229481434,-0.23036475,-0.259537333,-0.22714199,-0.126147395,-0.214507779,-0.186340033,-0.46156096,-0.253397316,-0.27471785,-0.309233915,-0.229977168,-0.226485195,-0.214524823,-0.235489334,-0.26505292
-0.216022795,-0.277427676,-0.20663034,-0.393292297,-0.144924093,-0.177275259,-0.210490783,-0.450024717,-0.22763701,-0.23460366,-0.239593082,-0.336083269,-0.252551103,-0.209859693,-0.206017899,-0.260004741
-0.209524147,-0.218749615,-0.262240224,-0.292865057,-0.194979112,-0.213331973,-0.238527678,-0.321828483,-0.225493391,-0.261048851,-0.245093106,-0.252036143,-0.225436418,-0.170935005,-0.16136913,-0.251188638
-0.21737024,-0.261464447,-0.247967532,-0.223372691,-0.153750941,-0.203900794,-0.182236314,-0.434883586,-0.189231338,-0.25149727,-0.232074571,-0.281370152,-0.267562965,-0.194626908,-0.195143147,-0.222503643
-0.277238926,-0.300232542,-0.252908491,-0.125360803,-0.172990454,-0.193517697,-0.177857652,-0.402697088,-0.223667741,-0.245045186,-0.263189636,-0.229016829,-0.312903982,-0.202298609,-0.214204891,-0.156370084
-0.340901506,-0.293643198,-0.296245273,0.0108623956135372,-0.146663924,-0.22913573,-0.162343724,-0.335333472,-0.216137192,-0.20633041,-0.224064076,-0.194141226,-0.250563124,-0.196332745,-0.221038761,-0.168549177
-0.221675155,-0.258996992,-0.249440524,-0.314926267,-0.108310861,-0.204568587,-0.181031525,-0.458475752,-0.212793849,-0.261674307,-0.317506127,-0.345481752,-0.207938642,-0.18013777,-0.173854391,-0.251933921
-0.19296376,-0.250607509,-0.230919915,-0.265494428,-0.215814143,-0.220835848,-0.216971834,-0.326605446,-0.194919818,-0.258527958,-0.220946803,-0.261219323,-0.28272226,-0.221402345,-0.202438438,-0.200798076
-0.296656376,-0.260798581,-0.235639147,-0.168621879,-0.090010122,-0.155670023,-0.196626412,-0.524480311,-0.308149893,-0.26195065,-0.210728229,-0.163674138,-0.248078441,-0.198162867,-0.205083004,-0.228868891
-0.291325241,-0.221799494,-0.276126616,-0.260180306,-0.149104606,-0.190645071,-0.204312184,-0.430396427,-0.302379284,-0.236352996,-0.256735783,-0.217387652,-0.253370763,-0.176202157,-0.238754234,-0.229824272
-0.237881559,-0.242142511,-0.240742684,-0.238284004,-0.150436948,-0.1931836,-0.220239482,-0.450076454,-0.25566017,-0.206293223,-0.290976681,-0.203401931,-0.238833327,-0.230030974,-0.189174669,-0.279646495
-0.281131479,-0.279826751,-0.247888526,-0.151259258,-0.164720784,-0.235872075,-0.195003178,-0.474629961,-0.265855756,-0.205695206,-0.282573407,-0.197025794,-0.222015828,-0.229579224,-0.174790131,-0.342783833
-0.260912851,-0.260255575,-0.235521616,-0.270168068,-0.158521341,-0.183350136,-0.196472978,-0.390149196,-0.270282492,-0.242236123,-0.277859129,-0.248804882,-0.279320576,-0.194368001,-0.201107996,-0.165120223
-0.296753995,-0.268475477,-0.241887504,-0.181238665,-0.125529115,-0.218504955,-0.201950202,-0.43771454,-0.284714611,-0.231062693,-0.208248863,-0.185676406,-0.196034352,-0.210964253,-0.182587839,-0.272074852
-0.213045237,-0.211807832,-0.240023045,-0.38557916,-0.172981471,-0.196427408,-0.207567449,-0.395020749,-0.266236321,-0.244164155,-0.249120846,-0.275149976,-0.274554661,-0.206139527,-0.206187431,-0.210320653
-0.280855898,-0.238882594,-0.274219372,-0.219378269,-0.07237062,-0.168438359,-0.196222856,-0.497176274,-0.253224197,-0.193054406,-0.202216514,-0.26417296,-0.198886322,-0.19549569,-0.199628022,-0.261347373
-0.270617798,-0.272048521,-0.222779901,-0.338557065,-0.147688539,-0.215890435,-0.193513949,-0.401776191,-0.286060399,-0.271195788,-0.269463162,-0.307944419,-0.2326423,-0.189366934,-0.182975233,-0.228113393
-0.269694677,-0.251526877,-0.273703381,-0.293059411,-0.125135846,-0.200416503,-0.179197799,-0.478824864,-0.244736765,-0.241006985,-0.28442949,-0.302664608,-0.257582239,-0.218192974,-0.207023253,-0.246579721
-0.163914461,-0.237253304,-0.224070943,-0.344815086,-0.152167832,-0.226558668,-0.175826975,-0.382327323,-0.192463627,-0.250008559,-0.21475371,-0.276889116,-0.261660294,-0.24674359,-0.205967508,-0.19057664
-0.283669868,-0.275566124,-0.272780057,-0.239605355,-0.187193147,-0.176584566,-0.229239239,-0.407609574,-0.220872114,-0.238772493,-0.261489312,-0.317860197,-0.290072989,-0.205493215,-0.184517408,-0.207329554
-0.142587795,-0.189089517,-0.238758653,-0.494028709,-0.089843864,-0.20581208,-0.177538237,-0.518200845,-0.207290123,-0.221975947,-0.233183458,-0.345059317,-0.200288144,-0.194646739,-0.198715605,-0.285859211
-0.272138394,-0.250858276,-0.278345282,-0.217620414,-0.127142424,-0.216703855,-0.19461392,-0.613368512,-0.242530688,-0.215672345,-0.240637162,-0.267425333,-0.202229349,-0.215589725,-0.192640335,-0.409035743
-0.311586615,-0.249318548,-0.276092191,-0.156234506,-0.160532354,-0.210047842,-0.172381591,-0.456241433,-0.288421942,-0.214557508,-0.264360729,-0.205271245,-0.290152054,-0.185449424,-0.172107108,-0.214796375
-0.29330871,-0.273083875,-0.25866084,-0.164579485,-0.162204644,-0.175553485,-0.2453124,-0.350786803,-0.257823551,-0.261116635,-0.232585768,-0.252225778,-0.227784259,-0.183743793,-0.192883274,-0.221742727
-0.207158555,-0.238826442,-0.260955858,-0.242608013,-0.167453638,-0.224646195,-0.19385598,-0.416761903,-0.185209191,-0.208757801,-0.216265549,-0.254647276,-0.246132776,-0.210987244,-0.199261517,-0.255435243
-0.179631218,-0.217980608,-0.209047168,-0.421741102,-0.114400678,-0.201789773,-0.17342341,-0.467667114,-0.275132379,-0.210286348,-0.341121393,-0.255896366,-0.241368776,-0.218051727,-0.171684186,-0.221509976
-0.260968139,-0.247038411,-0.243340743,-0.259350694,-0.210990544,-0.212360912,-0.230584529,-0.418783397,-0.284004752,-0.232997812,-0.238086651,-0.215443294,-0.266007507,-0.175910325,-0.229660685,-0.290869317
-0.243439759,-0.246709981,-0.23518475,-0.197896493,-0.041888149,-0.155997206,-0.181425767,-0.499631299,-0.262803674,-0.23936239,-0.265571716,-0.190190066,-0.18380668,-0.168748788,-0.196306563,-0.229379795
-0.229139914,-0.25289096,-0.222144632,-0.27836718,-0.12967417,-0.191328172,-0.182298101,-0.494636258,-0.267992621,-0.297167766,-0.240503216,-0.22711337,-0.263722648,-0.205831139,-0.216257058,-0.255284982
-0.181569372,-0.191333841,-0.244665012,-0.380041477,-0.104342089,-0.184404505,-0.20216626,-0.461124774,-0.255984982,-0.255381778,-0.230534639,-0.243851271,-0.210295611,-0.194498183,-0.191341555,-0.244657704
-0.296200378,-0.267575697,-0.258465779,-0.159823775,-0.149801713,-0.202282614,-0.179265557,-0.514888103,-0.274714706,-0.271312224,-0.243141567,-0.206815157,-0.282648171,-0.197407486,-0.219897845,-0.243825782
-0.160895904,-0.219340755,-0.196535896,-0.383675022,-0.081128417,-0.163332238,-0.206943359,-0.625635294,-0.255879437,-0.259015217,-0.230673861,-0.223454761,-0.203383143,-0.183109014,-0.18400573,-0.346294396
-0.295062125,-0.267475797,-0.25535136,-0.173835079,-0.073351537,-0.193168301,-0.200576008,-0.474104375,-0.266219807,-0.247930983,-0.245125579,-0.225361454,-0.160517674,-0.203529883,-0.200489607,-0.313433536
-0.313123639,-0.272941768,-0.257655911,-0.144980658,-0.204660348,-0.200931092,-0.22490741,-0.366976381,-0.287829716,-0.258898361,-0.271811617,-0.208406721,-0.28616294,-0.203115755,-0.204195858,-0.218583036
-0.22699447,-0.239933022,-0.220460405,-0.312764383,-0.181700778,-0.208950104,-0.22309571,-0.323253074,-0.264074543,-0.22205485,-0.202775453,-0.246927785,-0.25184737,-0.211836791,-0.188863158,-0.209189006
-0.377569728,-0.242734105,-0.319296265,-0.130463754,-0.121359011,-0.193372962,-0.19048241,-0.480029469,-0.341202693,-0.263216345,-0.293348991,-0.216013631,-0.230050111,-0.189098144,-0.200616377,-0.256257519
-0.174571409,-0.228849338,-0.230674166,-0.364406604,-0.137610784,-0.187149682,-0.205369901,-0.401548425,-0.209266803,-0.277654079,-0.261548661,-0.283093598,-0.246537242,-0.189609264,-0.211546195,-0.206353547
-0.231641101,-0.225432855,-0.262886158,-0.278039537,-0.120442849,-0.214661119,-0.195545012,-0.474654631,-0.235410452,-0.236894164,-0.250763348,-0.260850273,-0.198780569,-0.197867167,-0.187294836,-0.300470653
-0.238961395,-0.215620888,-0.235941913,-0.286013273,-0.084647787,-0.181593764,-0.185169878,-0.432261674,-0.303772873,-0.273463529,-0.267729379,-0.19336146,-0.210631188,-0.207447724,-0.205846626,-0.201909238
-0.215528307,-0.249046871,-0.235401039,-0.363325673,-0.13861721,-0.178796563,-0.195194393,-0.397933793,-0.226094879,-0.230979638,-0.239081072,-0.298855091,-0.271638312,-0.227402527,-0.165428709,-0.156248036
-0.289621987,-0.252856385,-0.268486644,-0.094845051,-0.179761277,-0.198309083,-0.191228853,-0.448193029,-0.27308066,-0.258994791,-0.266550152,-0.156984053,-0.291807614,-0.193455925,-0.184560506,-0.22450253
-0.187077431,-0.223479627,-0.253984081,-0.440353295,-0.110706409,-0.194648345,-0.204230168,-0.390396778,-0.211630689,-0.25876217,-0.268017115,-0.377670413,-0.203195386,-0.194162077,-0.228107971,-0.227592928
-0.213373255,-0.217237047,-0.24405439,-0.249592079,-0.062392768,-0.159208563,-0.203696048,-0.524442318,-0.253973558,-0.247342143,-0.226937932,-0.186034579,-0.189073125,-0.180889107,-0.216363363,-0.266237502
-0.257658958,-0.252847184,-0.268305076,-0.17357186,-0.087652912,-0.165337015,-0.179271816,-0.529563166,-0.228002104,-0.234018086,-0.267911266,-0.231150331,-0.247323392,-0.203046035,-0.216570571,-0.240201739
-0.297852426,-0.246931776,-0.267613814,-0.193005326,-0.156942329,-0.172693898,-0.22631086,-0.402685662,-0.290181965,-0.280450599,-0.271327924,-0.210379924,-0.250055735,-0.205946146,-0.224786248,-0.217016752
-0.300786715,-0.25886787,-0.246156705,-0.240253853,-0.121757542,-0.196305247,-0.182059651,-0.501411214,-0.310989116,-0.261597086,-0.28286734,-0.240186706,-0.239255004,-0.15286048,-0.183115833,-0.254644182
-0.288556758,-0.284853175,-0.244138671,-0.134370726,-0.251231233,-0.223218832,-0.20884317,-0.296001813,-0.248218577,-0.229238874,-0.233079341,-0.215079395,-0.338114561,-0.206856393,-0.227841025,-0.16367021
-0.286114709,-0.227073043,-0.26682736,-0.185858572,-0.158954946,-0.174258817,-0.233254086,-0.385062268,-0.297645003,-0.207901922,-0.209325927,-0.167950754,-0.247014542,-0.185951174,-0.192640553,-0.211615639
-0.184010311,-0.218064679,-0.2339468,-0.392571921,-0.177488414,-0.219282601,-0.227680474,-0.338043408,-0.23544848,-0.226581108,-0.229989251,-0.277999722,-0.221903672,-0.204863419,-0.204016393,-0.252456095
-0.241386113,-0.265422646,-0.257052915,-0.232690258,-0.087603184,-0.177873089,-0.192038823,-0.49062782,-0.194566832,-0.181316913,-0.215206259,-0.266670513,-0.218488429,-0.214996347,-0.195817333,-0.236452024
-0.23636154,-0.267214305,-0.237521532,-0.174507328,-0.156971877,-0.207155174,-0.196532495,-0.387649659,-0.219494436,-0.246629412,-0.238676107,-0.205414771,-0.247848415,-0.200691442,-0.205410071,-0.211804609
-0.292957869,-0.270256014,-0.264487905,-0.226530456,-0.147749036,-0.191546203,-0.209371635,-0.373106187,-0.253664345,-0.214446414,-0.277312265,-0.267346487,-0.237980118,-0.175491936,-0.190270772,-0.213514204
-0.224073826,-0.222311357,-0.254946757,-0.318901812,-0.086819296,-0.15799691,-0.167164984,-0.558099713,-0.255041558,-0.210185458,-0.290176117,-0.266800697,-0.254402707,-0.188399611,-0.171084107,-0.233145713
-0.294312739,-0.28650358,-0.234699754,-0.262125064,-0.136170222,-0.195558355,-0.206306517,-0.387789502,-0.290035301,-0.262889667,-0.274828273,-0.289826684,-0.225804474,-0.205878904,-0.153652397,-0.224387395
-0.263833246,-0.279234412,-0.266628291,-0.118676118,-0.145119763,-0.199408427,-0.192737592,-0.489909619,-0.206369418,-0.253295755,-0.225841989,-0.243954765,-0.258318057,-0.210029888,-0.176129056,-0.268103589
-0.264605727,-0.275522084,-0.243230138,-0.198443728,-0.199692564,-0.202135393,-0.21916727,-0.415833097,-0.237792871,-0.270669644,-0.243071328,-0.261888125,-0.291557146,-0.19205703,-0.211800203,-0.222651808
-0.243609102,-0.227291136,-0.292190378,-0.213304412,-0.10036385,-0.208821135,-0.203989829,-0.481263489,-0.198378475,-0.22199875,-0.256351223,-0.301044142,-0.168909683,-0.206567631,-0.188069943,-0.339144302
-0.21879171,-0.247229592,-0.24952718,-0.319989468,-0.096637916,-0.168015442,-0.200525547,-0.453161485,-0.211988518,-0.215821536,-0.256061569,-0.329621141,-0.224102249,-0.218818403,-0.168090324,-0.233389791
-0.193834159,-0.216420364,-0.236755995,-0.41982815,-0.101364507,-0.179369963,-0.1836151,-0.444747789,-0.242842862,-0.260413652,-0.222942002,-0.309597566,-0.230150643,-0.175625235,-0.202814262,-0.201759037
-0.206041101,-0.267308635,-0.204691994,-0.363081881,-0.131249017,-0.201300479,-0.187211985,-0.417464992,-0.23956567,-0.243724596,-0.261936245,-0.290614597,-0.23883751,-0.192777772,-0.177669962,-0.208105659
-0.161080388,-0.221648236,-0.20586584,-0.320292139,-0.155099024,-0.207377249,-0.216458448,-0.363088316,-0.232514525,-0.223021554,-0.243435317,-0.204890299,-0.227785498,-0.224301185,-0.224628765,-0.2368731
-0.242501939,-0.209081215,-0.273538323,-0.216898014,-0.151393712,-0.227157151,-0.221377088,-0.418671623,-0.262530163,-0.236646178,-0.249053315,-0.194530634,-0.183327933,-0.203472301,-0.21239432,-0.322229854
-0.241598229,-0.291809625,-0.237644187,-0.18866746,-0.194748007,-0.222847474,-0.189093215,-0.413171658,-0.187781267,-0.216227694,-0.222472078,-0.278921016,-0.28814722,-0.200802603,-0.185195219,-0.226547705
-0.380233854,-0.315489019,-0.271850284,-0.078736031,-0.154299478,-0.198481431,-0.207633254,-0.504345591,-0.304852999,-0.292844598,-0.273045399,-0.218232646,-0.246123414,-0.216585609,-0.189555232,-0.295553633
-0.209860095,-0.232810029,-0.254680769,-0.285021571,-0.142771082,-0.162529618,-0.203025133,-0.576288478,-0.212385822,-0.290081737,-0.229041708,-0.278806735,-0.284778643,-0.174750172,-0.22981156,-0.278679174
-0.240655459,-0.254127198,-0.26131759,-0.165861692,-0.085464413,-0.165962754,-0.199521686,-0.466442551,-0.212126406,-0.239730021,-0.216259836,-0.219201137,-0.211839577,-0.194016764,-0.175581492,-0.222707807
-0.279578971,-0.266501264,-0.242517439,-0.18887978,-0.180059142,-0.204275595,-0.192449316,-0.458787451,-0.271815876,-0.250280264,-0.27363764,-0.207644703,-0.294368513,-0.20964247,-0.215543754,-0.23022599
-0.237812143,-0.237561391,-0.260251297,-0.168637561,-0.131211554,-0.203957049,-0.200529676,-0.505941778,-0.229750153,-0.265920689,-0.255718333,-0.217228815,-0.217445717,-0.179853094,-0.183522478,-0.311650992
-0.252589832,-0.231989916,-0.2907563,-0.110067495,-0.122229423,-0.179435683,-0.203727252,-0.469915204,-0.207895414,-0.201381412,-0.254752149,-0.201164675,-0.236716157,-0.165174216,-0.215025792,-0.256250858
-0.253668437,-0.265937056,-0.240327609,-0.229079945,-0.136151708,-0.181936043,-0.204703098,-0.544014037,-0.25584708,-0.295022491,-0.250494423,-0.242909306,-0.246898356,-0.19902228,-0.178601194,-0.284610232
-0.276080344,-0.222443813,-0.283382781,-0.265599931,-0.159365238,-0.194268811,-0.222743816,-0.40261917,-0.26975489,-0.231071977,-0.254835493,-0.267130284,-0.243531393,-0.179967944,-0.215235418,-0.238831237
-0.318551807,-0.299127805,-0.260856985,-0.157700969,-0.170258597,-0.209259716,-0.220244744,-0.519407019,-0.252214666,-0.23846602,-0.272666076,-0.265805865,-0.235278119,-0.197354517,-0.207816739,-0.346946231
-0.106051532,-0.201833486,-0.223559947,-0.416512057,-0.148973792,-0.180482835,-0.235955474,-0.467638513,-0.172718616,-0.222469678,-0.243900521,-0.295381188,-0.2177051,-0.205270744,-0.166284833,-0.301183225
-0.245740109,-0.224936295,-0.283329395,-0.415697579,-0.150364557,-0.176814735,-0.196696709,-0.481479568,-0.22246668,-0.206922699,-0.234333639,-0.371468152,-0.287146668,-0.177125301,-0.192764475,-0.217444698
-0.242851604,-0.25926506,-0.226247413,-0.286101725,-0.180046163,-0.189543853,-0.248507792,-0.500215871,-0.27789099,-0.275455886,-0.252673367,-0.241188597,-0.237580436,-0.182417373,-0.228010936,-0.333294461
-0.254541298,-0.239683683,-0.242145904,-0.227563624,-0.175684534,-0.202729798,-0.211387407,-0.432521054,-0.295508064,-0.283541017,-0.274996264,-0.195082779,-0.265124768,-0.225400766,-0.22143763,-0.243869868
-0.172447761,-0.247689524,-0.209765456,-0.471363539,-0.049393954,-0.177402814,-0.15986228,-0.499745867,-0.205836394,-0.249834993,-0.230057742,-0.364636424,-0.2158732,-0.209672011,-0.213267263,-0.208513068
-0.23263108,-0.242862053,-0.260115654,-0.322062399,-0.136877266,-0.210677967,-0.207884606,-0.465392314,-0.218896753,-0.253657619,-0.230162999,-0.29895929,-0.206145404,-0.191180285,-0.205305252,-0.300548298
-0.228578724,-0.232223923,-0.260459057,-0.262041951,-0.152560938,-0.19279127,-0.21000508,-0.437927712,-0.236385632,-0.249750491,-0.2641724,-0.2553086,-0.237810955,-0.19731851,-0.195038092,-0.251280925
-0.205028043,-0.23284158,-0.228817323,-0.388579349,-0.136360925,-0.188206983,-0.176949945,-0.53612807,-0.253704596,-0.311146222,-0.25831505,-0.312147048,-0.289910752,-0.211191215,-0.226328655,-0.246590275
-0.233344577,-0.26124663,-0.218228689,-0.378357921,-0.137445602,-0.195412839,-0.186401299,-0.526340961,-0.243796025,-0.251867793,-0.221634495,-0.312073181,-0.263867685,-0.221500674,-0.223466885,-0.292297403
-0.144240387,-0.219746235,-0.20592315,-0.416517914,-0.143983507,-0.201791157,-0.181079676,-0.384689976,-0.21657758,-0.285331512,-0.211894481,-0.283431304,-0.260266251,-0.176294679,-0.185990335,-0.174707395
-0.266592508,-0.263762386,-0.243115582,-0.239501311,-0.167423246,-0.199759914,-0.20750925,-0.4048469,-0.275598446,-0.276000985,-0.276453781,-0.243891818,-0.265241534,-0.196498808,-0.21448444,-0.224152175
-0.277230474,-0.276042617,-0.248390911,-0.183139351,-0.166416359,-0.210946069,-0.167757844,-0.444068871,-0.254690044,-0.248389379,-0.259347654,-0.244094598,-0.302621745,-0.191758512,-0.225026002,-0.186775487
-0.226976021,-0.261313546,-0.244529286,-0.271263587,-0.133919224,-0.193371733,-0.194709774,-0.395881405,-0.212588038,-0.267449187,-0.214687176,-0.288957243,-0.244068493,-0.170546258,-0.175209026,-0.194297992
-0.275476869,-0.246676603,-0.264592473,-0.164880989,-0.236990481,-0.246498281,-0.213439868,-0.40834761,-0.259127646,-0.237436235,-0.261974654,-0.205463577,-0.277211595,-0.230345733,-0.223949049,-0.309387809
-0.237600406,-0.256788971,-0.230056477,-0.186820146,-0.095933398,-0.207157959,-0.165147746,-0.591202182,-0.252720968,-0.261212319,-0.226842257,-0.175448487,-0.220782803,-0.211047734,-0.190761163,-0.331002378
-0.225730065,-0.277876773,-0.238122489,-0.303369908,-0.146224092,-0.238358203,-0.198835043,-0.429085681,-0.207940526,-0.238795091,-0.287734704,-0.322347005,-0.192016835,-0.201080505,-0.20952281,-0.324277543
-0.221703353,-0.253458594,-0.220651525,-0.334118723,-0.085098044,-0.150066631,-0.20361612,-0.498062834,-0.247721042,-0.268090286,-0.242822585,-0.261854353,-0.231163634,-0.201122287,-0.210168517,-0.230420014
